Intervention_request	Intervention_Cui	Intervention_Concept	Intervention_CAT	Timestamp	Ignore	comment
regular treatment for syphilis	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
present centered group treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
customary treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
interview regarding experiences and opinions as to condition and treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment for glucose intolerance	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment as usual with primary care physician	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
convetional control treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
gait trainer treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
weight achievement and intensive treatment (why wait)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
deep tms treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
home-based child treatment coordination	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
prfm treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
iok killing treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
inpact information for participating actively in cardiovascular treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment algorithms	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
improved treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
improved treatment as usual by general practitioners	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
extrafine treatment (clenilexx(r)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment group 1(dietary intervention)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment with the visumaxTM femtosecond laser	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
escalation followed by treatment with mtd	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ordinary group treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
comprehensive community treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
group treatment for adults with adhd	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
preferred empirical treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
currently accepted treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment with surgical standard of care	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
weight-loss treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
no-weight loss treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
answering questionnare in differents of the treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
group psychoeducational treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
focal treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
alternative anticancer treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
online emotional regulation treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
control group treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
operative treatment with extension block technique	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
tcbt treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
hcc under treatment with radioablation	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
resolute stent treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ulthera system providing one treatment per cheek	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
surgical treatment with microscope	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
protocolized intensive treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
syntax treatment managed by narrative-based treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
pfs algorithm treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
real led treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
binocular treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment re-engagement campaign	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
non-restorative caries treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment with cryotouch iv	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment a (reference)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ultherapy treatment only	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ultherapy treatment and co2 laser treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
specific treatment in addition to standard stroke care	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment group1	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment group2	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
therapist assisted online treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
lung volume reduction coil treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment (interactive book reading, dialogic reading, shared book reading)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
restrained sitting treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment j	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
spinal treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
crossover treatment (remstar auto a-flex)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
biowave treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
smartphone treatment with pfmt	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment of degenerative disc disease using the prow lif	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
meal pattern treatment a	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
meal pattern treatment b	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
meal pattern treatment c	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
caregiver-child treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
internet-based treatment for depression	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
quickshotTM - treatment b	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
quickshotTM - treatment a	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
arthroscopic treatment of femoroacetabular impingement	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
endovenous treatment of leg varicose veins	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
family focused treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
trauma collaborative care plus treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
endovenous treatment of leg recurrent varicose veins	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
volemic small treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment sau	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment of prediabetes	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment focusing on improving spelling abilities	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment focusing on improving sentence processing	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment with d5	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment suggestion	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
endovascular treatment of intracranial aneurysm	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
panic and smoking reduction treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
bay1067197 (treatment 2)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
temperature treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment with a3 svf	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
manual-based treatment for caffeine dependence	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
emotional prosodic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
vns treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment of splenic injury	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
picosecond q-switched laser treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
nanosecond q-switched laser treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
checklist for early recognition and treatment of acute illness (certain)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
depression treatment pathway	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
control no treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
vss-rx1 opm vs commercial idesign treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
pivotal response treatment (prt)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
electro-acupunture treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
early headgear treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
teamcare treatment of diabetes	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
teas treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
attentional bias modification treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
personalized treatment recommendations	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
interactive treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
web-based multi-family psychoeducational treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
in-persons multi-family group psycho-education treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment as usual (tau)/waiting list	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
speech production treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
eswt treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
16-week group treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
supportive treatment,	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
psychodynamic internet treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
completion axillary treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
antimicrobial treatment according to in-vitro susceptibility	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment coil	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
rescue treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
control (usual treatment)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
wait-list with treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
negative pressure treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ancillary treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
500 without bp treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
500 with bp treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
four consecutive on treatment and 3 off	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
multi-family group treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
evt (endovascular treatment )	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
part 2 treatment a, ro7033877	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
part 2 treatment b, ro7033877	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
antibiotic treatment based on pct-level	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
psychopharmacological treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
tobacco dependence treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
orthopedic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
adults - cfpe treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment simplification	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
metabolic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
virtual reality exposure treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
social network engagement std treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
fractional flow reserve guided treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
herbal treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
control treatment condition (ct)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
integrative couple treatment for pathological gambling (ict-pg)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
usual individual/group treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
daily ischemic conditioning treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
endobarrier treatment in pcos	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
specific treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
extracorporeal treatment with the cytosorb adsorber	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
decision-making tool for coronary artery disease treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment based on genetic mutation	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment based on no genetic mutation	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
cud treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
wak treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
promoting eating disorder treatment among college students	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ineligible parent treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
1 of pde5i treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
parent-based treatment of child and adolescent anxiety disorders	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
the traditional treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
culturally informed family treatment for adolescents	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
endovascular treatment of thoracoabdominal aortic aneurysm	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
endovascular treatment of aortic arch aneurysms	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
initiation of treatment of diabetes	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
rsms in treatment of nocturnal enuresis	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
virtually observed treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
directly observed treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
sound production treatment (spt)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment as usual (pharmacological treatment)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment as usual (psychological treatment)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
astym treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
multidisciplinary group treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
non operative treatment for odontoid non unions	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
6-month treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
recell treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
nothing (treatment as usual)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
standardized endoscopic treatment of local residual neoplasia	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
period 1 treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
period 2 treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment as usual standard portal	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
rapid treatment of aki cause	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
axillary treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ulthera treatment at el2	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ulthera treatment at el4	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
incontilase er yag laser treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
period 1 - treatment sequence ab	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
period 2 - treatment sequence ab	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
local care treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
furcation treatment with prf	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
routine comprehensive treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
endoscopic treatment at primary endoscopy	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment b fs mdpi	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment as usual (only pharmacological treatment)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
extend treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
shortness of breath recognition and treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment of functional constipation by	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
stage 1 treatment as usual (tau)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
herbal treatment (sa100)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
stabilizing group treatment for ptsd	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
stabilizing group treatment for dissociative disorders	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment for integrated posttraumatic stress and substance use (tipss)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment 1 control	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment 3 divided (lns)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ultrashape treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
physical exercises treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
dfn-15 a (treatment a)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
dfn-15 b (treatment b)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
online migraine treatment optimization	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment a (adult formulation)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ayurveda treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
group 1 (pms treatment)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
semi-individualised chinese medicine treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
pasta treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
boiled and mashed potato treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
baked french fries treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
fried french fries treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment as usual - inpatient care	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment as usual - medicine	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
intensive decongestive treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
supragingival treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
adolescent identity treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
saturated-fat treatment meal	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
non-invasive kidney stone treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
project life force group treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
neuropharmagen-guided treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
soc treatment only	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
msc treatment 01	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
msc treatment 02	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ost treatment with in-vivo spiders	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
vr-ost treatment with virtual spiders	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment iii	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
integrated addiction treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ila activve treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
an alternative treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
3-week immediate spa treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
3-week late spa treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
preparation phase control treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment as usual - community resources	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
waitlist group / treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
hemodynamical treatment mcg	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment of occlusive arterial disease	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment with bsct	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
melanole for gerd treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment bx1514m	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment by heart catheter	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment prevention for secondary cv	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment of meibomian gland dysfunction	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
one-session-treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment posterior to surgery	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
phase-based treatment of sexual behavior problems of children	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ostheopathic treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment by surgical resection	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
postoperative routine treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
assay-guided treatment (agt)	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
exergame plus usual treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
change in treatment strategy	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
hd treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
pd treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
chromogenix regenlite transform treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
treatment of comorbidities	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
eso-sponge vacuum treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
ssp treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
none, treatment as actual best practice	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
nutpsy treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
nut treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
picoway 532nm fractional treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
picoway 1064nm fractional treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
adoption encouragement treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
consumption encouragement treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
mindfulness-inspired treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
precise treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
opt out treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
opt in treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
coronary artery disease treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
overdenture treatment	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
no treatment (intervention) was administered	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
individual treatment as usual	C3538994	Treatment Epoch	PROC|Procedures|T062|Research Activity	20240328	0	
